"HS96","HS96part","HS02","HS02part","Comment"
"8004.00",0,"8004.00",0,
"8005.00",0,"8005.00",0,
"8006.00",0,"8006.00",0,
"8007.00",0,"8007.00",0,
"8101.10",0,"8101.10",0,
"8101.91",1,"8101.94",0,
"8101.91",1,"8101.97",0,
"8101.92",0,"8101.95",0,
"8101.93",0,"8101.96",0,
"8101.99",0,"8101.99",0,
"8102.10",0,"8102.10",0,
"8102.91",1,"8102.94",0,
"8102.91",1,"8102.97",0,
"8102.92",0,"8102.95",0,
"8102.93",0,"8102.96",0,
"8102.99",0,"8102.99",0,
"8103.10",1,"8103.20",0,
"8103.10",1,"8103.30",0,
"8103.90",0,"8103.90",0,
"8104.11",0,"8104.11",0,
"8104.19",0,"8104.19",0,
"8104.20",0,"8104.20",0,
"8104.30",0,"8104.30",0,
"8104.90",0,"8104.90",0,
"8105.10",1,"8105.20",0,
"8105.10",1,"8105.30",0,
"8105.90",0,"8105.90",0,
"8106.00",0,"8106.00",0,
"8107.10",1,"8107.20",0,
"8107.10",1,"8107.30",0,
"8107.90",0,"8107.90",0,
"8108.10",1,"8108.20",0,
"8108.10",1,"8108.30",0,
"8108.90",0,"8108.90",0,
"8109.10",1,"8109.20",0,
"8109.10",1,"8109.30",0,
"8109.90",0,"8109.90",0,
"8110.00",1,"8110.10",0,
"8110.00",1,"8110.20",0,
"8110.00",1,"8110.90",0,
"8111.00",0,"8111.00",0,
"8112.11",1,"8112.12",0,
"8112.11",1,"8112.13",0,
"8112.19",0,"8112.19",0,
"8112.20",1,"8112.21",0,
"8112.20",1,"8112.22",0,
"8112.20",1,"8112.29",0,
"8112.30",0,"8112.30",0,
"8112.40",0,"8112.40",0,
"8112.91",1,"8112.51",0,
"8112.91",1,"8112.52",0,
"8112.91",1,"8112.92",0,
"8112.99",1,"8112.59",0,
"8112.99",1,"8112.99",0,
"8113.00",0,"8113.00",0,
"8201.10",0,"8201.10",0,
"8201.20",0,"8201.20",0,
"8201.30",0,"8201.30",0,
"8201.40",0,"8201.40",0,
"8201.50",0,"8201.50",0,
"8201.60",0,"8201.60",0,
"8201.90",0,"8201.90",0,
"8202.10",0,"8202.10",0,
"8202.20",0,"8202.20",0,
"8202.31",0,"8202.31",0,
"8202.39",0,"8202.39",0,
"8202.40",0,"8202.40",0,
"8202.91",0,"8202.91",0,
"8202.99",0,"8202.99",0,
"8203.10",0,"8203.10",0,
"8203.20",0,"8203.20",0,
"8203.30",0,"8203.30",0,
"8203.40",0,"8203.40",0,
"8204.11",0,"8204.11",0,
"8204.12",0,"8204.12",0,
"8204.20",0,"8204.20",0,
"8205.10",0,"8205.10",0,
"8205.20",0,"8205.20",0,
"8205.30",0,"8205.30",0,
"8205.40",0,"8205.40",0,
"8205.51",0,"8205.51",0,
"8205.59",0,"8205.59",0,
"8205.60",0,"8205.60",0,
"8205.70",0,"8205.70",0,
"8205.80",0,"8205.80",0,
"8205.90",0,"8205.90",0,
"8206.00",0,"8206.00",0,
"8207.13",0,"8207.13",0,
"8207.19",0,"8207.19",0,
"8207.20",0,"8207.20",0,
"8207.30",0,"8207.30",0,
"8207.40",0,"8207.40",0,
"8207.50",0,"8207.50",0,
"8207.60",0,"8207.60",0,
"8207.70",0,"8207.70",0,
"8207.80",0,"8207.80",0,
"8207.90",0,"8207.90",0,
"8208.10",0,"8208.10",0,
"8208.20",0,"8208.20",0,
"8208.30",0,"8208.30",0,
"8208.40",0,"8208.40",0,
"8208.90",0,"8208.90",0,
"8209.00",0,"8209.00",0,
"8210.00",0,"8210.00",0,
"8211.10",0,"8211.10",0,
"8211.91",0,"8211.91",0,
"8211.92",0,"8211.92",0,
"8211.93",0,"8211.93",0,
"8211.94",0,"8211.94",0,
"8211.95",0,"8211.95",0,
"8212.10",0,"8212.10",0,
"8212.20",0,"8212.20",0,
"8212.90",0,"8212.90",0,
"8213.00",0,"8213.00",0,
"8214.10",0,"8214.10",0,
"8214.20",0,"8214.20",0,
"8214.90",0,"8214.90",0,
"8215.10",0,"8215.10",0,
"8215.20",0,"8215.20",0,
"8215.91",0,"8215.91",0,
"8215.99",0,"8215.99",0,
"8301.10",0,"8301.10",0,
"8301.20",0,"8301.20",0,
"8301.30",0,"8301.30",0,
"8301.40",0,"8301.40",0,
"8301.50",0,"8301.50",0,
"8301.60",0,"8301.60",0,
"8301.70",0,"8301.70",0,
"8302.10",0,"8302.10",0,
"8302.20",0,"8302.20",0,
"8302.30",0,"8302.30",0,
"8302.41",0,"8302.41",0,
"8302.42",0,"8302.42",0,
"8302.49",0,"8302.49",0,
"8302.50",0,"8302.50",0,
"8302.60",0,"8302.60",0,
"8303.00",0,"8303.00",0,
"8304.00",0,"8304.00",0,
"8305.10",0,"8305.10",0,
"8305.20",0,"8305.20",0,
"8305.90",0,"8305.90",0,
"8306.10",0,"8306.10",0,
"8306.21",0,"8306.21",0,
"8306.29",0,"8306.29",0,
"8306.30",0,"8306.30",0,
"8307.10",0,"8307.10",0,
"8307.90",0,"8307.90",0,
"8308.10",0,"8308.10",0,
"8308.20",0,"8308.20",0,
"8308.90",0,"8308.90",0,
"8309.10",0,"8309.10",0,
"8309.90",0,"8309.90",0,
"8310.00",0,"8310.00",0,
"8311.10",0,"8311.10",0,
"8311.20",0,"8311.20",0,
"8311.30",0,"8311.30",0,
"8311.90",0,"8311.90",0,
"8401.10",0,"8401.10",0,
"8401.20",0,"8401.20",0,
"8401.30",0,"8401.30",0,
"8401.40",0,"8401.40",0,
"8402.11",0,"8402.11",0,
"8402.12",0,"8402.12",0,
"8402.19",0,"8402.19",0,
"8402.20",0,"8402.20",0,
"8402.90",0,"8402.90",0,
"8403.10",0,"8403.10",0,
"8403.90",0,"8403.90",0,
"8404.10",0,"8404.10",0,
"8404.20",0,"8404.20",0,
"8404.90",0,"8404.90",0,
"8405.10",0,"8405.10",0,
"8405.90",0,"8405.90",0,
"8406.10",0,"8406.10",0,
"8406.81",0,"8406.81",0,
"8406.82",0,"8406.82",0,
"8406.90",0,"8406.90",0,
"8407.10",0,"8407.10",0,
"8407.21",0,"8407.21",0,
"8407.29",0,"8407.29",0,
"8407.31",0,"8407.31",0,
"8407.32",0,"8407.32",0,
"8407.33",0,"8407.33",0,
"8407.34",0,"8407.34",0,
"8407.90",0,"8407.90",0,
"8408.10",0,"8408.10",0,
"8408.20",0,"8408.20",0,
"8408.90",0,"8408.90",0,
"8409.10",0,"8409.10",0,
"8409.91",0,"8409.91",0,
"8409.99",0,"8409.99",0,
"8410.11",0,"8410.11",0,
"8410.12",0,"8410.12",0,
"8410.13",0,"8410.13",0,
"8410.90",0,"8410.90",0,
"8411.11",0,"8411.11",0,
"8411.12",0,"8411.12",0,
"8411.21",0,"8411.21",0,
"8411.22",0,"8411.22",0,
"8411.81",0,"8411.81",0,
"8411.82",0,"8411.82",0,
"8411.91",0,"8411.91",0,
"8411.99",0,"8411.99",0,
"8412.10",0,"8412.10",0,
"8412.21",0,"8412.21",0,
"8412.29",0,"8412.29",0,
"8412.31",0,"8412.31",0,
"8412.39",0,"8412.39",0,
"8412.80",0,"8412.80",0,
"8412.90",0,"8412.90",0,
"8413.11",0,"8413.11",0,
"8413.19",0,"8413.19",0,
"8413.20",0,"8413.20",0,
"8413.30",0,"8413.30",0,
"8413.40",0,"8413.40",0,
"8413.50",0,"8413.50",0,
"8413.60",0,"8413.60",0,
"8413.70",0,"8413.70",0,
"8413.81",0,"8413.81",0,
"8413.82",0,"8413.82",0,
"8413.91",0,"8413.91",0,
"8413.92",0,"8413.92",0,
"8414.10",0,"8414.10",0,
"8414.20",0,"8414.20",0,
"8414.30",0,"8414.30",0,
"8414.40",0,"8414.40",0,
"8414.51",0,"8414.51",0,
"8414.59",0,"8414.59",0,
"8414.60",0,"8414.60",0,
"8414.80",0,"8414.80",1,
"8414.90",0,"8414.90",1,
"8415.10",0,"8415.10",1,
"8415.20",0,"8415.20",0,
"8415.81",0,"8415.81",0,
"8415.82",1,"8415.10",1,
"8415.82",1,"8415.82",0,
"8415.83",0,"8415.83",0,
"8415.90",0,"8415.90",0,
"8416.10",0,"8416.10",0,
"8416.20",0,"8416.20",0,
"8416.30",0,"8416.30",0,
"8416.90",0,"8416.90",0,
"8417.10",0,"8417.10",0,
"8417.20",0,"8417.20",0,
"8417.80",0,"8417.80",0,
"8417.90",0,"8417.90",0,
"8418.10",0,"8418.10",0,
"8418.21",0,"8418.21",0,
"8418.22",0,"8418.22",0,
"8418.29",0,"8418.29",0,
"8418.30",0,"8418.30",0,
"8418.40",0,"8418.40",0,
"8418.50",0,"8418.50",0,
"8418.61",0,"8418.61",0,
"8418.69",0,"8418.69",0,
"8418.91",0,"8418.91",0,
"8418.99",0,"8418.99",0,
"8419.11",0,"8419.11",0,
"8419.19",0,"8419.19",0,
"8419.20",0,"8419.20",0,
"8419.31",0,"8419.31",0,
"8419.32",0,"8419.32",0,
"8419.39",0,"8419.39",1,
"8419.40",0,"8419.40",0,
"8419.50",0,"8419.50",0,
"8419.60",0,"8419.60",0,
"8419.81",0,"8419.81",0,
"8419.89",0,"8419.89",1,
"8419.90",0,"8419.90",1,
"8420.10",0,"8420.10",0,
"8420.91",0,"8420.91",0,
"8420.99",0,"8420.99",0,
"8421.11",0,"8421.11",0,
"8421.12",0,"8421.12",0,
"8421.19",0,"8421.19",0,
"8421.21",0,"8421.21",0,
"8421.22",0,"8421.22",0,
"8421.23",0,"8421.23",0,
"8421.29",0,"8421.29",0,
"8421.31",0,"8421.31",0,
"8421.39",0,"8421.39",0,
"8421.91",0,"8421.91",0,
"8421.99",0,"8421.99",0,
"8422.11",0,"8422.11",0,
"8422.19",0,"8422.19",0,
"8422.20",0,"8422.20",0,
"8422.30",0,"8422.30",1,
"8422.40",0,"8422.40",1,
"8422.90",0,"8422.90",1,
"8423.10",0,"8423.10",0,
"8423.20",0,"8423.20",0,
"8423.30",0,"8423.30",0,
"8423.81",0,"8423.81",0,
"8423.82",0,"8423.82",0,
"8423.89",0,"8423.89",0,
"8423.90",0,"8423.90",0,
"8424.10",0,"8424.10",0,
"8424.20",0,"8424.20",0,
"8424.30",0,"8424.30",1,
"8424.81",0,"8424.81",0,
"8424.89",0,"8424.89",0,
"8424.90",0,"8424.90",1,
"8425.11",0,"8425.11",0,
"8425.19",0,"8425.19",0,
"8425.20",0,"8425.20",0,
"8425.31",0,"8425.31",0,
"8425.39",0,"8425.39",0,
"8425.41",0,"8425.41",0,
"8425.42",0,"8425.42",0,
"8425.49",0,"8425.49",0,
"8426.11",0,"8426.11",0,
"8426.12",0,"8426.12",0,
"8426.19",0,"8426.19",0,
"8426.20",0,"8426.20",0,
"8426.30",0,"8426.30",0,
"8426.41",0,"8426.41",0,
"8426.49",0,"8426.49",0,
"8426.91",0,"8426.91",0,
"8426.99",0,"8426.99",0,
"8427.10",0,"8427.10",0,
"8427.20",0,"8427.20",0,
"8427.90",0,"8427.90",0,
"8428.10",0,"8428.10",0,
"8428.20",0,"8428.20",0,
"8428.31",0,"8428.31",0,
"8428.32",0,"8428.32",0,
"8428.33",0,"8428.33",0,
"8428.39",0,"8428.39",0,
"8428.40",0,"8428.40",0,
"8428.50",0,"8428.50",0,
"8428.60",0,"8428.60",0,
"8428.90",0,"8428.90",0,
"8429.11",0,"8429.11",0,
"8429.19",0,"8429.19",0,
"8429.20",0,"8429.20",0,
"8429.30",0,"8429.30",0,
"8429.40",0,"8429.40",0,
"8429.51",0,"8429.51",0,
"8429.52",0,"8429.52",0,
"8429.59",0,"8429.59",0,
"8430.10",0,"8430.10",0,
"8430.20",0,"8430.20",0,
"8430.31",0,"8430.31",0,
"8430.39",0,"8430.39",0,
"8430.41",0,"8430.41",0,
"8430.49",0,"8430.49",0,
"8430.50",0,"8430.50",0,
"8430.61",0,"8430.61",0,
"8430.62",0,"8430.69",1,
"8430.69",0,"8430.69",1,
"8431.10",0,"8431.10",0,
"8431.20",0,"8431.20",0,
"8431.31",0,"8431.31",0,
"8431.39",0,"8431.39",0,
"8431.41",0,"8431.41",0,
"8431.42",0,"8431.42",0,
"8431.43",0,"8431.43",0,
"8431.49",0,"8431.49",0,
"8432.10",0,"8432.10",0,
"8432.21",0,"8432.21",0,
"8432.29",0,"8432.29",0,
"8432.30",0,"8432.30",0,
"8432.40",0,"8432.40",0,
"8432.80",0,"8432.80",0,
"8432.90",0,"8432.90",0,
"8433.11",0,"8433.11",0,
"8433.19",0,"8433.19",0,
"8433.20",0,"8433.20",0,
"8433.30",0,"8433.30",0,
"8433.40",0,"8433.40",0,
"8433.51",0,"8433.51",0,
"8433.52",0,"8433.52",0,
"8433.53",0,"8433.53",0,
"8433.59",0,"8433.59",0,
"8433.60",0,"8433.60",0,
"8433.90",0,"8433.90",0,
"8434.10",0,"8434.10",0,
"8434.20",0,"8434.20",0,
"8434.90",0,"8434.90",0,
"8435.10",0,"8435.10",0,
"8435.90",0,"8435.90",0,
"8436.10",0,"8436.10",0,
"8436.21",0,"8436.21",0,
"8436.29",0,"8436.29",0,
"8436.80",0,"8436.80",0,
"8436.91",0,"8436.91",0,
"8436.99",0,"8436.99",0,
"8437.10",0,"8437.10",0,
"8437.80",0,"8437.80",0,
"8437.90",0,"8437.90",0,
"8438.10",0,"8438.10",0,
"8438.20",0,"8438.20",0,
"8438.30",0,"8438.30",0,
"8438.40",0,"8438.40",0,
"8438.50",0,"8438.50",0,
"8438.60",0,"8438.60",0,
"8438.80",0,"8438.80",0,
"8438.90",0,"8438.90",0,
"8439.10",0,"8439.10",0,
"8439.20",0,"8439.20",0,
"8439.30",0,"8439.30",0,
"8439.91",0,"8439.91",0,
"8439.99",0,"8439.99",0,
"8440.10",0,"8440.10",0,
"8440.90",0,"8440.90",0,
"8441.10",0,"8441.10",0,
"8441.20",0,"8441.20",0,
"8441.30",0,"8441.30",0,
"8441.40",0,"8441.40",0,
"8441.80",0,"8441.80",0,
"8441.90",0,"8441.90",0,
"8442.10",0,"8442.10",0,
"8442.20",0,"8442.20",0,
"8442.30",0,"8442.30",0,
"8442.40",0,"8442.40",0,
"8442.50",0,"8442.50",0,
"8443.11",0,"8443.11",0,
"8443.12",0,"8443.12",0,
"8443.19",0,"8443.19",0,
"8443.21",0,"8443.21",0,
"8443.29",0,"8443.29",0,
"8443.30",0,"8443.30",0,
"8443.40",0,"8443.40",0,
"8443.51",0,"8443.51",0,
"8443.59",0,"8443.59",0,
"8443.60",0,"8443.60",0,
"8443.90",0,"8443.90",0,
"8444.00",0,"8444.00",0,
"8445.11",0,"8445.11",0,
"8445.12",0,"8445.12",0,
"8445.13",0,"8445.13",0,
"8445.19",0,"8445.19",0,
"8445.20",0,"8445.20",0,
"8445.30",0,"8445.30",0,
"8445.40",0,"8445.40",0,
"8445.90",0,"8445.90",0,
"8446.10",0,"8446.10",0,
"8446.21",0,"8446.21",0,
"8446.29",0,"8446.29",0,
"8446.30",0,"8446.30",0,
"8447.11",0,"8447.11",0,
"8447.12",0,"8447.12",0,
"8447.20",0,"8447.20",0,
"8447.90",0,"8447.90",0,
"8448.11",0,"8448.11",0,
"8448.19",0,"8448.19",0,
"8448.20",0,"8448.20",0,
"8448.31",0,"8448.31",0,
"8448.32",0,"8448.32",0,
"8448.33",0,"8448.33",0,
"8448.39",0,"8448.39",0,
"8448.41",0,"8448.41",0,
"8448.42",0,"8448.42",0,
"8448.49",0,"8448.49",0,
"8448.51",0,"8448.51",0,
"8448.59",0,"8448.59",0,
"8449.00",0,"8449.00",0,
"8450.11",0,"8450.11",0,
"8450.12",0,"8450.12",0,
"8450.19",0,"8450.19",0,
"8450.20",0,"8450.20",0,
"8450.90",0,"8450.90",0,
"8451.10",0,"8451.10",0,
"8451.21",0,"8451.21",0,
"8451.29",0,"8451.29",0,
"8451.30",0,"8451.30",0,
"8451.40",0,"8451.40",0,
"8451.50",0,"8451.50",0,
"8451.80",0,"8451.80",0,
"8451.90",0,"8451.90",0,
"8452.10",0,"8452.10",0,
"8452.21",0,"8452.21",0,
"8452.29",0,"8452.29",0,
"8452.30",0,"8452.30",0,
"8452.40",0,"8452.40",0,
"8452.90",0,"8452.90",0,
"8453.10",0,"8453.10",0,
"8453.20",0,"8453.20",0,
"8453.80",0,"8453.80",0,
"8453.90",0,"8453.90",0,
"8454.10",0,"8454.10",0,
"8454.20",0,"8454.20",0,
"8454.30",0,"8454.30",0,
"8454.90",0,"8454.90",0,
"8455.10",0,"8455.10",0,
"8455.21",0,"8455.21",0,
"8455.22",0,"8455.22",0,
"8455.30",0,"8455.30",0,
"8455.90",0,"8455.90",0,
"8456.10",0,"8456.10",0,
"8456.20",0,"8456.20",0,
"8456.30",0,"8456.30",0,
"8456.91",0,"8456.91",0,
"8456.99",0,"8456.99",0,
"8457.10",0,"8457.10",0,
"8457.20",0,"8457.20",0,
"8457.30",0,"8457.30",0,
"8458.11",0,"8458.11",0,
"8458.19",0,"8458.19",0,
"8458.91",0,"8458.91",0,
"8458.99",0,"8458.99",0,
"8459.10",0,"8459.10",0,
"8459.21",0,"8459.21",0,
"8459.29",0,"8459.29",0,
"8459.31",0,"8459.31",0,
"8459.39",0,"8459.39",0,
"8459.40",0,"8459.40",0,
"8459.51",0,"8459.51",0,
"8459.59",0,"8459.59",0,
"8459.61",0,"8459.61",0,
"8459.69",0,"8459.69",0,
"8459.70",0,"8459.70",0,
"8460.11",0,"8460.11",0,
"8460.19",0,"8460.19",0,
"8460.21",0,"8460.21",0,
"8460.29",0,"8460.29",0,
"8460.31",0,"8460.31",0,
"8460.39",0,"8460.39",0,
"8460.40",0,"8460.40",0,
"8460.90",0,"8460.90",0,
"8461.10",0,"8461.90",1,
"8461.20",0,"8461.20",0,
"8461.30",0,"8461.30",0,
"8461.40",0,"8461.40",0,
"8461.50",0,"8461.50",0,
"8461.90",0,"8461.90",1,
"8462.10",0,"8462.10",0,
"8462.21",0,"8462.21",0,
"8462.29",0,"8462.29",0,
"8462.31",0,"8462.31",0,
"8462.39",0,"8462.39",0,
"8462.41",0,"8462.41",0,
"8462.49",0,"8462.49",0,
"8462.91",0,"8462.91",0,
"8462.99",0,"8462.99",0,
"8463.10",0,"8463.10",0,
"8463.20",0,"8463.20",0,
"8463.30",0,"8463.30",0,
"8463.90",0,"8463.90",0,
"8464.10",0,"8464.10",0,
"8464.20",0,"8464.20",0,
"8464.90",0,"8464.90",0,
"8465.10",0,"8465.10",0,
"8465.91",0,"8465.91",0,
"8465.92",0,"8465.92",0,
"8465.93",0,"8465.93",0,
"8465.94",0,"8465.94",0,
"8465.95",0,"8465.95",0,
"8465.96",0,"8465.96",0,
"8465.99",0,"8465.99",0,
"8466.10",0,"8466.10",0,
"8466.20",0,"8466.20",0,
"8466.30",0,"8466.30",0,
"8466.91",0,"8466.91",0,
"8466.92",0,"8466.92",0,
"8466.93",0,"8466.93",0,
"8466.94",0,"8466.94",0,
"8467.11",0,"8467.11",0,
"8467.19",0,"8467.19",0,
"8467.81",0,"8467.81",0,
"8467.89",0,"8467.89",0,
"8467.91",0,"8467.91",1,
"8467.92",0,"8467.92",0,
"8467.99",0,"8467.99",1,
"8468.10",0,"8468.10",0,
"8468.20",0,"8468.20",0,
"8468.80",0,"8468.80",0,
"8468.90",0,"8468.90",0,
"8469.11",0,"8469.11",0,
"8469.12",0,"8469.12",0,
"8469.20",0,"8469.20",0,
"8469.30",0,"8469.30",0,
"8470.10",0,"8470.10",0,
"8470.21",0,"8470.21",0,
"8470.29",0,"8470.29",0,
"8470.30",0,"8470.30",0,
"8470.40",0,"8470.40",0,
"8470.50",0,"8470.50",0,
"8470.90",0,"8470.90",0,
"8471.10",0,"8471.10",0,
"8471.30",0,"8471.30",0,
"8471.41",0,"8471.41",0,
"8471.49",0,"8471.49",0,
"8471.50",0,"8471.50",0,
"8471.60",0,"8471.60",0,
"8471.70",0,"8471.70",0,
"8471.80",0,"8471.80",0,
"8471.90",0,"8471.90",0,
"8472.10",0,"8472.10",0,
"8472.20",0,"8472.20",0,
"8472.30",0,"8472.30",0,
"8472.90",0,"8472.90",0,
"8473.10",0,"8473.10",0,
"8473.21",0,"8473.21",0,
"8473.29",0,"8473.29",0,
"8473.30",0,"8473.30",0,
"8473.40",0,"8473.40",0,
"8473.50",0,"8473.50",0,
"8474.10",0,"8474.10",0,
"8474.20",0,"8474.20",0,
"8474.31",0,"8474.31",0,
"8474.32",0,"8474.32",0,
"8474.39",0,"8474.39",0,
"8474.80",0,"8474.80",0,
"8474.90",0,"8474.90",0,
"8475.10",0,"8475.10",0,
"8475.21",0,"8475.21",0,
"8475.29",0,"8475.29",0,
"8475.90",0,"8475.90",0,
"8476.21",0,"8476.21",0,
"8476.29",0,"8476.29",0,
"8476.81",0,"8476.81",0,
"8476.89",0,"8476.89",0,
"8476.90",0,"8476.90",0,
"8477.10",0,"8477.10",0,
"8477.20",0,"8477.20",0,
"8477.30",0,"8477.30",0,
"8477.40",0,"8477.40",0,
"8477.51",0,"8477.51",0,
"8477.59",0,"8477.59",0,
"8477.80",0,"8477.80",0,
"8477.90",0,"8477.90",0,
"8478.10",0,"8478.10",0,
"8478.90",0,"8478.90",0,
"8479.10",0,"8479.10",0,
"8479.20",0,"8479.20",0,
"8479.30",0,"8479.30",0,
"8479.40",0,"8479.40",0,
"8479.50",0,"8479.50",0,
"8479.60",0,"8479.60",0,
"8479.81",0,"8479.81",0,
"8479.82",0,"8479.82",0,
"8479.89",0,"8479.89",0,
"8479.90",0,"8479.90",0,
"8480.10",0,"8480.10",0,
"8480.20",0,"8480.20",0,
"8480.30",0,"8480.30",0,
"8480.41",0,"8480.41",0,
"8480.49",0,"8480.49",0,
"8480.50",0,"8480.50",0,
"8480.60",0,"8480.60",0,
"8480.71",0,"8480.71",0,
"8480.79",0,"8480.79",0,
"8481.10",0,"8481.10",0,
"8481.20",0,"8481.20",0,
"8481.30",0,"8481.30",0,
"8481.40",0,"8481.40",0,
"8481.80",0,"8481.80",0,
"8481.90",0,"8481.90",0,
"8482.10",0,"8482.10",0,
"8482.20",0,"8482.20",0,
"8482.30",0,"8482.30",0,
"8482.40",0,"8482.40",0,
"8482.50",0,"8482.50",0,
"8482.80",0,"8482.80",0,
"8482.91",0,"8482.91",0,
"8482.99",0,"8482.99",0,
"8483.10",0,"8483.10",0,
"8483.20",0,"8483.20",0,
"8483.30",0,"8483.30",0,
"8483.40",0,"8483.40",0,
"8483.50",0,"8483.50",0,
"8483.60",0,"8483.60",0,
"8483.90",0,"8483.90",0,
"8484.10",0,"8484.10",0,
"8484.20",0,"8484.20",0,
"8484.90",0,"8484.90",0,
"8485.10",0,"8485.10",0,
"8485.90",0,"8485.90",0,
"8501.10",0,"8501.10",0,
"8501.20",0,"8501.20",0,
"8501.31",0,"8501.31",0,
"8501.32",0,"8501.32",0,
"8501.33",0,"8501.33",0,
"8501.34",0,"8501.34",0,
"8501.40",0,"8501.40",0,
"8501.51",0,"8501.51",0,
"8501.52",0,"8501.52",0,
"8501.53",0,"8501.53",0,
"8501.61",0,"8501.61",0,
"8501.62",0,"8501.62",0,
"8501.63",0,"8501.63",0,
"8501.64",0,"8501.64",0,
"8502.11",0,"8502.11",0,
"8502.12",0,"8502.12",0,
"8502.13",0,"8502.13",0,
"8502.20",0,"8502.20",0,
"8502.31",0,"8502.31",0,
"8502.39",0,"8502.39",0,
"8502.40",0,"8502.40",0,
"8503.00",0,"8503.00",0,
"8504.10",0,"8504.10",0,
"8504.21",0,"8504.21",0,
"8504.22",0,"8504.22",0,
"8504.23",0,"8504.23",0,
"8504.31",0,"8504.31",0,
"8504.32",0,"8504.32",0,
"8504.33",0,"8504.33",0,
"8504.34",0,"8504.34",0,
"8504.40",0,"8504.40",0,
"8504.50",0,"8504.50",0,
"8504.90",0,"8504.90",0,
"8505.11",0,"8505.11",0,
"8505.19",0,"8505.19",0,
"8505.20",0,"8505.20",0,
"8505.30",0,"8505.30",0,
"8505.90",0,"8505.90",0,
"8506.10",0,"8506.10",0,
"8506.30",0,"8506.30",0,
"8506.40",0,"8506.40",0,
"8506.50",0,"8506.50",0,
"8506.60",0,"8506.60",0,
"8506.80",0,"8506.80",0,
"8506.90",0,"8506.90",0,
"8507.10",0,"8507.10",0,
"8507.20",0,"8507.20",0,
"8507.30",0,"8507.30",0,
"8507.40",0,"8507.40",0,
"8507.80",0,"8507.80",0,
"8507.90",0,"8507.90",0,
"8508.10",0,"8467.21",0,
"8508.20",0,"8467.22",0,
"8508.80",1,"8414.80",1,
"8508.80",1,"8419.39",1,
"8508.80",1,"8419.89",1,
"8508.80",1,"8422.30",1,
"8508.80",1,"8422.40",1,
"8508.80",1,"8424.30",1,
"8508.80",1,"8467.29",0,
"8508.90",1,"8414.90",1,
"8508.90",1,"8419.90",1,
"8508.90",1,"8422.90",1,
"8508.90",1,"8424.90",1,
"8508.90",1,"8467.91",1,
"8508.90",1,"8467.99",1,
"8509.10",0,"8509.10",0,
"8509.20",0,"8509.20",0,
"8509.30",0,"8509.30",0,
"8509.40",0,"8509.40",0,
"8509.80",0,"8509.80",0,
"8509.90",0,"8509.90",0,
"8510.10",0,"8510.10",0,
"8510.20",0,"8510.20",0,
"8510.30",0,"8510.30",0,
"8510.90",0,"8510.90",0,
"8511.10",0,"8511.10",0,
"8511.20",0,"8511.20",0,
"8511.30",0,"8511.30",0,
"8511.40",0,"8511.40",0,
"8511.50",0,"8511.50",0,
"8511.80",0,"8511.80",0,
"8511.90",0,"8511.90",0,
"8512.10",0,"8512.10",0,
"8512.20",0,"8512.20",0,
"8512.30",0,"8512.30",0,
"8512.40",0,"8512.40",0,
"8512.90",0,"8512.90",0,
"8513.10",0,"8513.10",0,
"8513.90",0,"8513.90",0,
"8514.10",0,"8514.10",0,
"8514.20",0,"8514.20",0,
"8514.30",0,"8514.30",0,
"8514.40",0,"8514.40",0,
"8514.90",0,"8514.90",0,
"8515.11",0,"8515.11",0,
"8515.19",0,"8515.19",0,
"8515.21",0,"8515.21",0,
"8515.29",0,"8515.29",0,
"8515.31",0,"8515.31",0,
"8515.39",0,"8515.39",0,
"8515.80",0,"8515.80",0,
"8515.90",0,"8515.90",0,
"8516.10",0,"8516.10",0,
"8516.21",0,"8516.21",0,
"8516.29",0,"8516.29",0,
"8516.31",0,"8516.31",0,
"8516.32",0,"8516.32",0,
"8516.33",0,"8516.33",0,
"8516.40",0,"8516.40",0,
"8516.50",0,"8516.50",0,
"8516.60",0,"8516.60",0,
"8516.71",0,"8516.71",0,
"8516.72",0,"8516.72",0,
"8516.79",0,"8516.79",0,
"8516.80",0,"8516.80",0,
"8516.90",0,"8516.90",0,
"8517.11",0,"8517.11",0,
"8517.19",0,"8517.19",0,
"8517.21",0,"8517.21",0,
"8517.22",0,"8517.22",0,
"8517.30",0,"8517.30",0,
"8517.50",0,"8517.50",0,
"8517.80",0,"8517.80",0,
"8517.90",0,"8517.90",0,
"8518.10",0,"8518.10",0,
"8518.21",0,"8518.21",0,
"8518.22",0,"8518.22",0,
"8518.29",0,"8518.29",0,
"8518.30",0,"8518.30",0,
"8518.40",0,"8518.40",0,
"8518.50",0,"8518.50",0,
"8518.90",0,"8518.90",0,
"8519.10",0,"8519.10",0,
"8519.21",0,"8519.21",0,
"8519.29",0,"8519.29",0,
"8519.31",0,"8519.31",0,
"8519.39",0,"8519.39",0,
"8519.40",0,"8519.40",0,
"8519.92",0,"8519.92",0,
"8519.93",0,"8519.93",0,
"8519.99",0,"8519.99",0,
"8520.10",0,"8520.10",0,
"8520.20",0,"8520.20",0,
"8520.32",0,"8520.32",0,
"8520.33",0,"8520.33",0,
"8520.39",0,"8520.39",0,
"8520.90",0,"8520.90",0,
"8521.10",0,"8521.10",0,
"8521.90",0,"8521.90",0,
"8522.10",0,"8522.10",0,
"8522.90",0,"8522.90",0,
"8523.11",0,"8523.11",0,
